Journal name,Article/Patent Title,DOI/Pantent number,Article/Patent,Cell line name,Assay name,Standard Type,SMILES,Standard Relation,Standard Value,Standard Units
,Benzofuran derivatives as GPR40 agonists and their preparation and use for the treatment of diabetes and metabolic diseases,WO2015062486,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])CC1C2=CC=C(OCC3=CC=CC(C(C(C)=C4)=C(C)C=C4OCC5CC(O[H])C(O[H])CC5)=C3)C=C2OC1,=,0.048,¦ÌM
,Benzofuran derivatives as GPR40 agonists and their preparation and use for the treatment of diabetes and metabolic diseases,WO2015062486,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])CC1C2=CC=C(OCC3=CC=CC(C(C(C)=C4)=C(C)C=C4OCC5COCC5)=C3)C=C2OC1,=,0.066,¦ÌM
,GPR40 agonist and its application,CN104250238,Patent,CHO,Calcium flux assay,EC50,COCC#CC1=CC=CC(COC2=CC(OC3)=C(C=C2)C3CC(O[H])=O)=C1,=,0.055,¦ÌM
,GPR40 agonist and its application,CN104250238,Patent,CHO,Calcium flux assay,EC50,C#CC1=CC=CC(COC2=CC(OC3)=C(C=C2)C3CC(O[H])=O)=C1,=,0.041,¦ÌM
,GPR40 agonist and its application,CN104250238,Patent,CHO,Calcium flux assay,EC50,O=C(O[H])CC1C2=C(OC1)C=C(OCC3=CC(C#CC4=CC=CC=C4)=CC=C3)C=C2,=,0.053,¦ÌM
,GPR40 agonist and its application,CN104250238,Patent,CHO,Calcium flux assay,EC50,O=C(O[H])CC1C2=C(OC1)C=C(OCC3=CC(C#CC4=CC=CC(CO[H])=C4)=CC=C3)C=C2,=,0.076,¦ÌM
,GPR40 agonist and its application,CN104250238,Patent,CHO,Calcium flux assay,EC50,O=C(O[H])CC1C2=C(OC1)C=C(OCC3=CC(C#CC4=CC=C5C(C=NN5)=C4)=CC=C3)C=C2,=,0.101,¦ÌM
,GPR40 agonist and its application,CN104250238,Patent,CHO,Calcium flux assay,EC50,O=C(O[H])CC1C2=C(OC1)C=C(OCC3=CC(C#CCOC)=CC=C3F)C=C2,=,0.077,¦ÌM
,GPR40 agonist and its application,CN104250238,Patent,CHO,Calcium flux assay,EC50,C#CC1=CC=C(F)C(COC2=CC(OC3)=C(C=C2)C3CC(O[H])=O)=C1,=,0.046,¦ÌM
,GPR40 agonist and its application,CN104250238,Patent,CHO,Calcium flux assay,EC50,O=C(O[H])CC1C2=C(OC1)C=C(OCC3=CC(C#CC4=CC=CC=C4)=CC=C3F)C=C2,=,0.059,¦ÌM
,GPR40 agonist and its application,CN104250238,Patent,CHO,Calcium flux assay,EC50,O=C(O[H])CC1C2=C(OC1)C=C(OCC3=CC(C#CC4=CC=C(N([H])[H])C=C4)=CC=C3)C=C2,=,0.052,¦ÌM
,GPR40 agonist and its application,CN104250238,Patent,CHO,Calcium flux assay,EC50,O=C(O[H])CC1C2=C(OC1)C=C(OCC3=CC(C#CC4=CC=C(O[H])C=C4)=CC=C3)C=C2,=,0.035,¦ÌM
,GPR40 agonist and its application,CN104250238,Patent,CHO,Calcium flux assay,EC50,O=C(O[H])CC1C2=C(OC1)C=C(OCC3=CC(C#CC4=CC=C(O[H])C=C4)=CC=C3F)C=C2,=,0.079,¦ÌM
,GPR40 agonist and its application,CN104250238,Patent,CHO,Calcium flux assay,EC50,O=C(O[H])CC1C2=C(OC1)C=C(OCC3=CC(C#CC4=CC=C(N(C(C)=O)[H])C=C4)=CC=C3)C=C2,=,0.095,¦ÌM
,GPR40 agonist and its application,CN104250238,Patent,CHO,Calcium flux assay,EC50,O=C(O[H])CC1C2=C(OC1)C=C(OCC3=CC(C#CC4=CC=C(OC(C)=O)C=C4)=CC=C3)C=C2,=,0.064,¦ÌM
,GPR40 agonist and its application,CN104250238,Patent,CHO,Calcium flux assay,EC50,FC1=CC=C(C#CC2=CC=C(OCCCS(C)(=O)=O)C=C2)C=C1COC3=CC4=C(C(CC(O[H])=O)CO4)C=C3,=,0.02,¦ÌM
,GPR40 agonist and its application,CN104250238,Patent,CHO,Calcium flux assay,EC50,FC1=CC=C(C#CC2=CC=CC(OCCCS(C)(=O)=O)=C2)C=C1COC3=CC4=C(C(CC(O[H])=O)CO4)C=C3,=,0.028,¦ÌM
,GPR40 agonist and its application,CN104250238,Patent,CHO,Calcium flux assay,EC50,FC1=CC=C(C#CC2=CC=CC(O[H])=C2)C=C1COC3=CC4=C(C(CC(O[H])=O)CO4)C=C3,=,0.067,¦ÌM
,GPR40 agonist and its application,CN104250238,Patent,CHO,Calcium flux assay,EC50,O=C(O[H])CC1C2=C(OC1)C=C(C=C2)OCC3=CC(C#CC4=CC=CC(N([H])[H])=C4)=CC=C3,=,0.091,¦ÌM
,GPR40 agonist and its application,CN104250238,Patent,CHO,Calcium flux assay,EC50,O=C(O[H])CC1C2=C(OC1)C=C(C=C2)OCC3=CC(C#CC4=CC=CC(OCCCS(C)(=O)=O)=C4)=CC=C3,=,0.082,¦ÌM
,GPR40 agonist and its application,CN104250238,Patent,CHO,Calcium flux assay,EC50,O=C(O[H])CC1C2=C(OC1)C=C(C=C2)OCC3=CC(C#CC4=CC=C(OCCCS(C)(=O)=O)C=C4)=CC=C3,=,0.03,¦ÌM
,GPR40 agonist and its application,CN104250238,Patent,CHO,Calcium flux assay,EC50,FC(C=CC(C#CC1=CC=CC(N([H])[H])=C1)=C2)=C2COC(C=C3OC4)=CC=C3C4CC(O[H])=O,=,0.037,¦ÌM
,GPR40 agonist and its application,CN104250238,Patent,CHO,Calcium flux assay,EC50,O=C(O[H])CC1C2=CC=C(C=C2OC1)OCC3=CC=CC(C#CC4=CC=CC(COCCCS(C)(=O)=O)=C4)=C3,=,0.107,¦ÌM
,GPR40 agonist and its application,CN104250238,Patent,CHO,Calcium flux assay,EC50,O=C(O[H])CC1C2=CC=C(C=C2OC1)OCC3=CC=CC(C#CC4=CC=CC=C4N([H])[H])=C3,=,0.094,¦ÌM
,GPR40 agonist and its application,CN104250238,Patent,CHO,Calcium flux assay,EC50,O=S(C)(COCCC#CC1=CC=CC(COC(C=C2OC3)=CC=C2C3CC(O[H])=O)=C1)=O,=,0.04,¦ÌM
,GPR40 agonist and its application,CN104250238,Patent,CHO,Calcium flux assay,EC50,O=C(OC)CC1C2=CC=C(C=C2OC1)OCC3=CC(C#CCCS(C)(=O)=O)=CC=C3,=,0.102,¦ÌM
,GPR40 agonist and its application,CN104250238,Patent,CHO,Calcium flux assay,EC50,O=S(C)(CCCCC#CC1=CC=CC(COC(C=C2OC3)=CC=C2C3CC(O[H])=O)=C1)=O,=,0.09,¦ÌM
,GPR40 agonist and its application,CN104250238,Patent,CHO,Calcium flux assay,EC50,FC1=CC=C(C#CC2=CC=C(S(=O)(C)=O)C=C2)C=C1COC3=CC=C4C(OCC4CC(O[H])=O)=C3,=,0.11,¦ÌM
,GPR40 agonist and its application,CN104250238,Patent,CHO,Calcium flux assay,EC50,O=C(OC)CC1C2=CC=C(C=C2OC1)OCC3=CC(C#CC4=CC=C(S(C)(=O)=O)C=C4)=CC=C3,=,0.038,¦ÌM
,Preparation of fused ring compounds for regulating GPR40 receptors,WO2014146604,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])CC1C2=CC=C(C=C2OC1)OCC3=CC=CC(C(C(C)=C4)=C(C=C4OCCCP(C)(C)=O)C)=C3,=,0.01,¦ÌM
,Preparation of fused ring compounds for regulating GPR40 receptors,WO2014146604,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])CC1C2=CC=C(C=C2OC1)OCC3=CC=CC(C(C(C)=C4)=C(C=C4OCCNS(C)(=O)=O)C)=C3,=,0.0033,¦ÌM
,Preparation of fused ring compounds for regulating GPR40 receptors,WO2014146604,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])CC1C2=CC=C(C=C2OC1)OCC3=CC=CC(C(C(C)=C4)=C(C=C4OCCNS(CC)(=O)=O)C)=C3,=,0.057,¦ÌM
,Preparation of fused ring compounds for regulating GPR40 receptors,WO2014146604,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])CC1C2=CC=C(C=C2OC1)OCC3=CC=CC(C(C(C)=C4)=C(C=C4OCCNS(C5CC5)(=O)=O)C)=C3,=,0.0129,¦ÌM
,Preparation of fused ring compounds for regulating GPR40 receptors,WO2014146604,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])CC1C2=CC=C(C=C2OC1)OCC3=CC=CC(C(C(C)=C4)=C(C=C4OCCN5S(CCC5)(=O)=O)C)=C3,=,0.0067,¦ÌM
,Preparation of fused ring compounds for regulating GPR40 receptors,WO2014146604,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])CC1C2=CC=C(C=C2OC1)OCC3=CC=CC(C(C(C)=C4)=C(C=C4OCCCS(N(C)C)(=O)=O)C)=C3,=,0.0187,¦ÌM
,Preparation of fused ring compounds for regulating GPR40 receptors,WO2014146604,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])CC1C2=CC=C(C=C2OC1)OCC3=CC=CC(C(C(C)=C4)=C(C=C4OCCCS(N([H])C)(=O)=O)C)=C3,=,0.0043,¦ÌM
,Preparation of fused ring compounds for regulating GPR40 receptors,WO2014146604,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])CC1C2=CC=C(C=C2OC1)NCC3=CC=CC(C(C(C)=C4)=C(C=C4OCCN(CCC5)S5(=O)=O)C)=C3,=,0.0085,¦ÌM
,Preparation of fused ring compounds for regulating GPR40 receptors,WO2014146604,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])CC1C2=CC=C(C=C2OC1)NCC3=CC=CC(C(C(C)=C4)=C(C=C4OCCCP(C)(C)=O)C)=C3,=,0.0744,¦ÌM
,Preparation of fused ring compounds for regulating GPR40 receptors,WO2014146604,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])CC1C2=CC=C(C=C2OC1)OCC3=CC=CC(C4=C(C=C(N5CCN(S(C)(=O)=O)CC5)C=C4C)C)=C3,=,0.0076,¦ÌM
,Preparation of fused ring compounds for regulating GPR40 receptors,WO2014146604,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])C[C@H]1C2=CC=C(C=C2OC1)OCC3=CC=CC(C4=C(C=C(OCCN5S(CCC5)(=O)=O)C=C4C)C)=C3,=,0.0061,¦ÌM
,Preparation of fused ring compounds for regulating GPR40 receptors,WO2014146604,Patent,HEK293,Calcium flux assay,EC50,O=C(O[H])CC1C2=CC=C(C#CC3=CC=CC(C4=C(C=C(OCCCS(C)(=O)=O)C=C4C)C)=C3)C=C2OC1,=,0.0319,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,CC1=CC=CC(C)=C1C2=CC(C3CCC(C=C4CCC(O[H])=O)=C(C=C4)O3)=CC=C2,=,0.102,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,O=C(O[H])CCC1=CC2=C(C=C1)OC(C3=CC=CC=C3)CC2,=,10,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,O=C(O[H])CCC1=CC2=C(C=C1)OC(C3=C(F)C=CC(C4=C(C)C=CC=C4C)=N3)CC2,=,0.292,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,CC(C=C1OCCS(=O)(C)=O)=C(C(C)=C1)C2=CC(C3OC(C=CC(CCC(O[H])=O)=C4)=C4CC3)=CC=C2,=,0.185,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,CC1=CC=CC(C)=C1C2=CC=CC(C(OC3=C4C=C(CCC(O[H])=O)C=C3)CC4=O)=C2,=,10,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,FC1(CC(OC(C=C2)=C1C=C2CCC(O[H])=O)C3=CC=CC(C4=C(C)C=CC=C4C)=C3)F,=,0.349,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,CC(C=CC=C1C)=C1C2=CC(C3OC(C=CC(CCC(O[H])=O)=N4)=C4CC3)=CC=C2,=,1.309,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,CC1=CC=CC(C)=C1C2=CC(C3CCC(C=C4C(C#CC)CC(O[H])=O)=C(C=C4)O3)=CC=C2,=,0.027,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,CC1=CC=CC(C)=C1C2=NC(C3CCC(C=C4C(C#CC)CC(O[H])=O)=C(C=C4)O3)=C(F)C=C2,=,0.076,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,FC(F)(C1=C(C2=NC(C3CCC(C=C4C(C#CC)CC(O[H])=O)=C(C=C4)O3)=C(F)C=C2)C=CC=C1)F,=,0.061,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,ClC1=CC(C2CCC(C=C3C(C#CC)CC(O[H])=O)=C(C=C3)O2)=CC=C1C(F)(F)F,=,1.535,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,CC1=NC(OC)=CC=C1C2=NC(C3CCC(C=C4C(CC(O[H])=O)C#CC)=C(C=C4)O3)=C(F)C=C2,=,0.106,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,FC(F)(F)C1=NC=CC=C1C2=NC(C3CCC(C=C4C(C#CC)CC(O[H])=O)=C(C=C4)O3)=C(F)C=C2,=,0.172,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,CC1=CC=CC(C)=C1C2=CC(C3CCC(C=C([C@H](CC(O[H])=O)C#CC)C=C4)=C4O3)=C(F)C=C2,=,0.026,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,CC(ON=C1C)=C1C2=CC(C3CCC4=C(C=CC(C(C#CC)CC(O[H])=O)=C4)O3)=CC=C2,=,0.151,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,O=C(O[H])CC(C#CC)C1=CC2=C(C=C1)OC(C3=CC=CC(OC(C=C4)=CC=C4C#N)=C3)CC2,=,0.04,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,CC1=NC(OC)=CC=C1C2=CC(C3CCC(C=C4C(C#CC)CC(O[H])=O)=C(C=C4)O3)=C(F)C=C2,=,0.057,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,CC1=NC(OC)=CC(C)=C1C2=CC(C3CCC(C=C4C(C#CC)CC(O[H])=O)=C(C=C4)O3)=C(F)C=C2,=,0.033,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,CC1=NC=CC=C1C2=CC=CC(C3CCC(C=C4C(CC(O[H])=O)C#CC)=C(C=C4)O3)=C2,=,0.244,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,FC(F)(F)C1=CC=CC=C1C2=CC=CC(C3OC(C=C4)=C(CC3)C=C4C(C#CC)CC(O[H])=O)=C2,=,0.052,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,BrC(C=C1)=CC(C2OC3=C(CC2)C=C(C(C#CC)CC(O[H])=O)C=C3)=C1F,=,0.115,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,FC(F)(F)C1=CC=C(C2=CC(C3CCC(C=C([C@@H](C#CC)CC(O[H])=O)C=C4)=C4O3)=C(F)C=C2)C=C1,=,0.162,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,FC(C=CC(OC)=C1)=C1C2=CC(C3OC(C=C4)=C(CC3)C=C4[C@H](CC(O[H])=O)C#CC)=C(F)C=C2,=,0.128,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,FC(F)(F)C1=NC=CC=C1C2=CC(C3CCC(C=C4[C@@H](C#CC)CC(O[H])=O)=C(C=C4)O3)=C(F)C=C2,=,0.095,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,FC(F)(F)C1=NN(C)C2=C1C(C3=CC(C4CCC(C=C([C@@H](C#CC)CC(O[H])=O)C=C5)=C5O4)=CC=C3)=CC=C2,=,0.057,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,O=C(O[H])C[C@H](C#CC)C1=CC2=C(C=C1)OC(C(C=C(C3=CCCC3(C)C)C=C4)=C4F)CC2,=,0.114,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,CC1=CC=CC(C)=C1C2=CC=CC(C3OC(C=C4)=C(CC3)C=C4C(CC(O[H])=O)C5=CC=CC=N5)=C2,=,0.734,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,CC1=CC=CC(C)=C1C2=CC=CC(C3CCC(C=C4C(C5CC5)CC(O[H])=O)=C(C=C4)O3)=C2,=,2.036,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,C/C(C)=C\C(CC(O[H])=O)C1=CC2=C(C=C1)OC(C3=CC(C4=C(C)C=CC=C4C)=CC=C3)CC2,=,0.069,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,CC1=CC=CC(C)=C1C2=CC=CC(C3CCC(C=C4C(CC(O[H])=O)C5=C(OC)C=CC=C5)=C(C=C4)O3)=C2,=,10,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,CC1=CC=CC(C)=C1C2=CC=CC(C3CCC(C=C4C(CC(O[H])=O)C5=CC=CC(OC)=C5)=C(C=C4)O3)=C2,=,10,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,CC1=CC=CC(C)=C1C2=CC=CC(C3OC4=C(CC3)C=C(C=C4)C(C5=CC=C(OC)C=C5)CC(O[H])=O)=C2,=,10,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,FC1=C(C=C(OC)C=C1)C2=C(C3=CCCC3(C)C)C=C(C4OC5=C(CC4)C=CC(CCC(O[H])=O)=C5)C=C2,=,0.012,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,CC1=C(SC(C2=CC=CC=C2)=N1)C(CC3)OC4=C3C=C([C@@H](C#CC)CC(O[H])=O)C=C4,=,0.045,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,COC1=CC(C2=CC=C(C=C2)C3CCC4=C(C=CC([C@H](CC(O[H])=O)C#CC)=C4)O3)=C(F)C=C1,=,0.105,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,CC1=CC=CC(C)=C1C2=CC(C3CCC(C=C4[C@@H]5CC(O[H])=O)=C(C=C4OC5)O3)=CC=C2,=,0.247,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,CC1=C(C=CC=C1)C2=CC(C3CCC(C=C4[C@@H]5CC(O[H])=O)=C(C=C4OC5)O3)=C(F)C=C2,=,0.117,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,CC1=C(C=CC=C1)C2=CC(F)=C(C=C2)C3CCC(C=C4[C@@H]5CC(O[H])=O)=C(C=C4OC5)O3,=,1.047,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,CC1=CC=CC=C1C2=CC=CC(C3CCC4=C(C=C(OC5)C([C@@H]5CC(O[H])=O)=C4)O3)=C2F,=,1.036,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,CHO,Calcium flux assay,EC50,CC1=CC=CC=C1C2=CC(C3CCC(C=C4[C@@H]5CC(O[H])=O)=C(C=C4OC5)O3)=C(F)C=C2C6=C(C)C=CC=C6,=,0.051,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,HEK,Inositol phophate turnover assay,EC50,COC(C=C1)=CC(C(C=C2)=CC=C2C3OC(C=C(C=C4)C(CC(O[H])=O)C5CC5)=C4CC3)=C1F,=,0.025,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,HEK,Inositol phophate turnover assay,EC50,[H]OC(C=C1)=CC(C(C=C2)=CC=C2C3OC(C=C(C=C4)[C@@H](CC(O[H])=O)C5CC5)=C4CC3)=C1F,=,0.391,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,HEK,Inositol phophate turnover assay,EC50,FC1=C(C=C(OC(F)(F)F)C=C1)C(C=C2)=CC=C2C3OC(C=C(C=C4)[C@@H](CC(O[H])=O)C5CC5)=C4CC3,=,0.934,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,HEK,Inositol phophate turnover assay,EC50,FC1=C(C=C(OC)N=C1)C(C=C2)=CC=C2C3OC(C=C(C=C4)[C@@H](CC(O[H])=O)C5CC5)=C4CC3,=,0.011,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,HEK,Inositol phophate turnover assay,EC50,O=C(C[C@@H](C1CC1)C(C=C2)=CC3=C2CCC(O3)C4=CC=C(C=C4)C5=CC(F)=CC(OC)=C5)O[H],=,0.116,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,HEK,Inositol phophate turnover assay,EC50,O=C(C[C@@H](C1CC1)C(C=C2)=CC3=C2CCC(O3)C4=CC=C(C=C4)C5=CC=CC(OCC(F)(F)F)=C5)O[H],=,1.198,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,HEK,Inositol phophate turnover assay,EC50,O=C(C[C@@H](C1CC1)C(C=C2)=CC3=C2CCC(O3)C4=CC=C(C=C4)C5=CC=NC(OC)=C5)O[H],=,0.019,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,HEK,Inositol phophate turnover assay,EC50,O=C(C[C@@H](C1CC1)C(C=C2)=CC3=C2CCC(O3)C4=CC=C(C=C4)C5=CC=CC(OC)=N5)O[H],=,0.304,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,HEK,Inositol phophate turnover assay,EC50,O=C(C[C@@H](C1CC1)C(C=C2)=CC3=C2CCC(O3)C4=CC=C(C=C4)C5=C(F)C=CC(OC(F)(F)F)=C5)O[H],=,0.65,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,HEK,Inositol phophate turnover assay,EC50,O=C(C[C@@H](C1CC1)C(C=C2)=CC3=C2CCC(O3)C4=CC=C(C=C4)C5=CN=CC(OC)=N5)O[H],=,0.92,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,HEK,Inositol phophate turnover assay,EC50,O=C(C[C@@H](C1CC1)C(C=C2)=CC3=C2CCC(O3)C4=CC=C(C=C4)C5=CC=CC(OC6CC6)=C5)O[H],=,1.7,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,HEK,Inositol phophate turnover assay,EC50,O=C(C[C@@H](C1CC1)C(C=C2)=CC3=C2CCC(O3)C4=CC=C(C=C4)C5=CC=CC(OC)=C5)O[H],=,0.022,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,HEK,Inositol phophate turnover assay,EC50,O=C(C[C@@H](C1CC1)C(C=C2)=CC3=C2CCC(O3)C4=CC=C(C=C4)C5=CC=CC=C5)O[H],=,0.13,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,HEK,Inositol phophate turnover assay,EC50,O=C(C[C@@H](C1CC1)C(C=C2)=CC3=C2CCC(O3)C4=CC=C(C=C4)C5=CC=CC(SC)=C5)O[H],=,0.165,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,HEK,Inositol phophate turnover assay,EC50,O=C(C[C@@H](C1CC1)C(C=C2)=CC3=C2CCC(O3)C4=CC=C(C=C4)C5=C(F)C=CC(OC)=C5F)O[H],=,0.054,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,HEK,Inositol phophate turnover assay,EC50,O=C(C[C@@H](C1CC1)C(C=C2)=CC3=C2CCC(O3)C4=CC=C(C=C4)C5=CC=C(F)C(OCC)=C5)O[H],=,1.52,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,HEK,Inositol phophate turnover assay,EC50,O=C(C[C@@H](C1CC1)C(C=C2)=CC3=C2CCC(O3)C4=CC=C(C=C4F)C5=CC(OC)=CN=C5)O[H],=,0.363,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,HEK,Inositol phophate turnover assay,EC50,O=C(C[C@@H](C1CC1)C(C=C2)=CC3=C2CCC(O3)C4=CC=C(C=C4F)C5=CC(OCCN6C)=C6C=C5)O[H],=,1.393,¦ÌM
,Preparation of biphenylchromane derivatives and analogs for use as GPR40 agonists,WO2014130608,Patent,HEK,Inositol phophate turnover assay,EC50,O=C(C[C@@H](C1CC1)C(C=C2)=CC3=C2CCC(O3)C4=CC=C(C=C4F)C5=C(F)C=CC(OC)=C5)O[H],=,0.0065,¦ÌM
